grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
TH,Lifestyle,Mall,3864322887,3791463965,1004974424,5061532218,209.37,7639.00,7571.00,40407.47,193.00,Shopee > CPT
PH,FMCG,Non-Mall,3900185434,1112802389,6709324432,7975723601,218.28,12351.00,13630.00,16152.52,74.00,Shopee < CPT
MY,Fashion,Mall,425054869,4007476456,503360599,9676122528,183.13,858.00,895.00,3844.46,21.00,Shopee < CPT
ID,Lifestyle,Cross Border,9408363150,2385952589,5668615184,6647580962,90.92,1407533.00,1133493.00,1363.84,15.00,Shopee > CPT
TH,Lifestyle,Non-Mall,7887319185,7639399272,2099685214,9608552272,347.85,12691.00,11152.00,32347.94,93.00,Shopee > CPT
PH,FMCG,Non-Mall,3982185414,4665960885,3770005384,8781710496,424.28,24007.00,20363.00,48791.27,115.00,Shopee > CPT
VN,Fashion,Non-Mall,8514097146,6078241639,8866995037,2771946437,195.78,4762718.00,5483813.00,8222.55,42.00,Shopee < CPT
ID,Fashion,Cross Border,8724235910,4922821426,5824817154,4262435507,209.85,3248534.00,2853261.00,15528.67,74.00,Shopee > CPT
TH,Fashion,Non-Mall,8534978337,5470944289,6770128631,5087116344,10.25,374.00,364.00,1496.55,146.00,Shopee > CPT
ID,FMCG,Long Tail (LT),6929375947,9817387675,2282358330,4391914014,42.27,654430.00,621819.00,5453.41,129.00,Shopee > CPT
ID,FMCG,Non-Mall,2415628950,4207142340,5188371667,6189024711,100.18,1550808.00,1295547.00,11019.60,110.00,Shopee > CPT
PH,Electronics,Cross Border,8916608358,5408141874,9117407461,4917079022,154.61,8748.00,7414.00,20407.47,132.00,Shopee > CPT
SG,FMCG,Cross Border,3198844313,6907667225,3292932503,1983737914,148.18,201.00,182.00,13133.88,89.00,Shopee > CPT
TH,Fashion,Mall,9819212653,8675596663,8002518677,5284370938,209.26,7635.00,7022.00,20297.78,97.00,Shopee > CPT
TH,Fashion,Cross Border,6315934219,4594248721,158145473,1461877702,219.83,8020.00,9002.00,12748.82,58.00,Shopee < CPT
TH,FMCG,Cross Border,3003979718,1632986947,9051574199,6159650398,204.35,7456.00,7866.00,12465.32,61.00,Shopee < CPT
VN,Lifestyle,Non-Mall,9641227278,4504249721,6934413371,2398296770,60.94,1482468.00,1489434.00,7556.31,124.00,Shopee < CPT
ID,Lifestyle,Non-Mall,3583175192,4139077434,5283995780,8415106569,228.98,3544703.00,3606832.00,24271.73,106.00,Shopee < CPT
TH,Fashion,Non-Mall,356545896,3237238131,9262468288,3790538468,401.24,14639.00,13301.00,66200.79,165.00,Shopee > CPT
ID,Lifestyle,Long Tail (LT),7692768029,5741451681,2393417501,5672201049,20.09,311074.00,344809.00,261.23,13.00,Shopee < CPT
TH,FMCG,Long Tail (LT),3596085447,3318092477,5770773155,7315724495,322.15,11754.00,13635.00,12885.86,40.00,Shopee < CPT
PH,Electronics,Long Tail (LT),8730056601,7270984068,7271764529,632877771,272.11,15397.00,15831.00,30476.18,112.00,Shopee < CPT
PH,Lifestyle,Long Tail (LT),7575895217,8851740150,4410245042,1703122776,246.19,13930.00,11803.00,30772.83,125.00,Shopee > CPT
PH,FMCG,Non-Mall,2246948351,1326053413,5182124878,6394900334,8.43,476.00,397.00,723.46,86.00,Shopee > CPT
MY,Fashion,Cross Border,728091606,9526362617,7513665901,1995412569,94.80,444.00,467.00,7957.75,84.00,Shopee < CPT
PH,Lifestyle,Long Tail (LT),5636867827,6105375427,5415403789,5826948592,17.92,1013.00,1076.00,2237.82,125.00,Shopee < CPT
ID,Lifestyle,Cross Border,3541208770,875042444,823116861,5254365623,6.32,97830.00,99921.00,360.22,57.00,Shopee < CPT
ID,FMCG,Cross Border,6869913310,7679322850,3911569434,1962850,100.27,1552303.00,1581874.00,1002.75,10.00,Shopee < CPT
ID,Lifestyle,Mall,8669188780,291715976,2840710984,8686412029,74.73,1156788.00,1241781.00,523.08,7.00,Shopee < CPT
VN,Electronics,Cross Border,1340030998,2170710061,4662672247,5311380599,41.11,1000027.00,868795.00,7686.98,187.00,Shopee > CPT
PH,FMCG,Long Tail (LT),9258118130,3958492659,2290285081,9531670815,376.07,21279.00,18147.00,19931.20,53.00,Shopee > CPT
MY,Electronics,Mall,6188464207,6417956404,9009317092,4897807231,39.39,184.00,183.00,5260.79,134.00,Shopee > CPT
VN,Electronics,Mall,6228880944,6501753568,1326229177,5769074441,26.02,632954.00,664926.00,3148.18,121.00,Shopee < CPT
SG,Electronics,Cross Border,4339623838,5518259545,8243738939,4670015772,39.92,54.00,59.00,4162.84,105.00,Shopee < CPT
ID,Lifestyle,Cross Border,8853647619,8059006598,5517238521,5914046257,27.70,428849.00,430022.00,1329.72,48.00,Shopee < CPT
ID,Lifestyle,Mall,3790164683,9729100992,3571113682,5653922301,50.35,779452.00,904598.00,8761.00,174.00,Shopee < CPT
ID,FMCG,Mall,9813970536,8493603940,3225678328,6378854893,6.47,100216.00,83049.00,595.58,92.00,Shopee > CPT
MY,FMCG,Long Tail (LT),2572004593,5107544737,2567613197,569543399,228.00,1068.00,1208.00,20736.76,91.00,Shopee < CPT
ID,FMCG,Long Tail (LT),998950098,5007676147,3486903649,8265625581,24.86,384857.00,341278.00,4648.96,187.00,Shopee > CPT
VN,Fashion,Non-Mall,3189114390,84047483,201500308,3121365606,435.75,10600635.00,10075562.00,83227.68,191.00,Shopee > CPT
VN,FMCG,Mall,1595397179,2423846732,4087971084,7585584885,169.19,4116048.00,3419434.00,8967.24,53.00,Shopee > CPT
ID,Electronics,Mall,7411233996,9027868638,8426148143,7893732947,183.58,2841947.00,2888007.00,32494.08,177.00,Shopee < CPT
PH,Electronics,Mall,7071363257,8263543420,8503689413,5044309346,8.31,470.00,455.00,1337.30,161.00,Shopee > CPT
TH,FMCG,Non-Mall,9081538521,8422814325,2766278241,8330765778,1.00,36.00,29.00,147.01,149.00,Shopee > CPT
ID,FMCG,Mall,24291938,1555323222,9453062538,3281591917,24.44,378299.00,340550.00,2321.53,95.00,Shopee > CPT
ID,Fashion,Non-Mall,8327281564,8224454706,9437318791,960128485,5.45,84356.00,96101.00,839.17,154.00,Shopee < CPT
MY,Lifestyle,Non-Mall,9651062924,2453190579,7905348494,1167378300,78.87,369.00,407.00,14408.07,183.00,Shopee < CPT
PH,Lifestyle,Long Tail (LT),301403144,1533798848,7880132276,8731168583,50.79,2874.00,3203.00,7415.59,146.00,Shopee < CPT
VN,FMCG,Long Tail (LT),926309415,2406208102,3737892392,74629715,4.84,117704.00,107569.00,299.98,62.00,Shopee > CPT
PH,Electronics,Mall,8659087029,8149670444,2458305717,2551199110,24.60,1392.00,1638.00,344.41,14.00,Shopee < CPT
MY,Lifestyle,Mall,2105791729,3251867464,9304535778,5399770746,45.49,213.00,177.00,7862.38,173.00,Shopee > CPT
MY,Electronics,Long Tail (LT),2497608651,9635885860,3032786483,2321001309,180.17,844.00,688.00,35296.10,196.00,Shopee > CPT
ID,Electronics,Mall,6592760256,443044712,821976947,5686652462,37.97,587869.00,625061.00,3569.63,94.00,Shopee < CPT
TH,Electronics,Cross Border,2853125286,5074253537,7560240223,1025140033,273.87,9992.00,9013.00,27659.33,101.00,Shopee > CPT
SG,Electronics,Cross Border,3737845837,6179462650,7661391391,17034051,164.39,223.00,213.00,27505.60,168.00,Shopee > CPT
MY,Lifestyle,Mall,4228127948,2016100249,4399659110,3788897830,309.43,1450.00,1231.00,22584.95,73.00,Shopee > CPT
PH,Electronics,Cross Border,1039009106,3798270075,3814640686,3627052146,193.86,10969.00,13159.00,1163.12,6.00,Shopee < CPT
ID,Lifestyle,Non-Mall,9473195638,7670423380,7080299265,8867229190,19.64,304073.00,248117.00,1355.32,69.00,Shopee > CPT
PH,Electronics,Cross Border,5250704291,4964698569,3490434528,9543792827,178.67,10109.00,11897.00,7324.84,41.00,Shopee < CPT
ID,FMCG,Cross Border,4902798608,1984092867,7588049993,6909072354,166.57,2578570.00,2112334.00,11659.82,70.00,Shopee > CPT
MY,FMCG,Long Tail (LT),1915068072,6354092475,8019092256,6239051072,21.41,100.00,87.00,3285.86,154.00,Shopee > CPT
ID,FMCG,Non-Mall,2304742862,9918203697,4253163027,5700840156,327.42,5068701.00,4726617.00,37326.44,114.00,Shopee > CPT
VN,FMCG,Mall,6138390171,6273510422,69503707,4479907193,100.36,2441414.00,2699873.00,10938.82,109.00,Shopee < CPT
SG,Fashion,Long Tail (LT),6805291273,2375459465,8837476124,9125385814,1.58,2.00,2.00,45.52,31.00,Shopee = CPT
ID,FMCG,Non-Mall,3430259609,3458404182,4204237608,610521908,78.36,1213077.00,1385255.00,4701.70,60.00,Shopee < CPT
VN,FMCG,Long Tail (LT),3957089398,8388244999,1972676574,4997921718,65.68,1597821.00,1635652.00,11231.22,171.00,Shopee < CPT
ID,Fashion,Cross Border,9008854477,7802644002,7645433076,4100316230,247.47,3830890.00,3856754.00,13363.14,54.00,Shopee < CPT
ID,Fashion,Mall,6286117492,9369085085,2522852043,7510199855,41.36,640220.00,587294.00,3722.09,90.00,Shopee > CPT
ID,Electronics,Cross Border,93280428,4524744553,8953340738,8295585412,17.23,266715.00,281331.00,1361.10,79.00,Shopee < CPT
VN,Fashion,Cross Border,2509537739,5518879510,1345889006,6511949830,142.76,3473107.00,3432591.00,26554.22,186.00,Shopee > CPT
TH,Lifestyle,Non-Mall,5823376831,1007093590,4320608549,9650895269,47.99,1751.00,1424.00,5902.81,123.00,Shopee > CPT
ID,FMCG,Cross Border,1142361500,5479417975,3201784558,98568932,46.20,715261.00,775058.00,7438.84,161.00,Shopee < CPT
ID,FMCG,Non-Mall,8070951619,6817155991,5079335973,310914001,36.09,558652.00,509690.00,180.44,5.00,Shopee > CPT
ID,Electronics,Mall,1952382627,632099949,7875465338,5802070376,119.08,1843387.00,1835621.00,20957.73,176.00,Shopee > CPT
ID,FMCG,Long Tail (LT),7567183717,8060067465,6556500520,5561480345,22.20,343605.00,289850.00,532.70,24.00,Shopee > CPT
ID,Lifestyle,Cross Border,2186148640,2242776596,6902331926,2975271428,254.54,3940433.00,3692318.00,4327.21,17.00,Shopee > CPT
VN,Electronics,Cross Border,9533387425,3832103168,7879803007,3450747363,43.18,1050402.00,1078321.00,5613.08,130.00,Shopee < CPT
MY,Fashion,Mall,1441446574,2122606688,342798830,8125345936,123.98,581.00,696.00,11652.85,94.00,Shopee < CPT
ID,FMCG,Mall,1962179516,5036757965,7044719891,1658545649,69.01,1068379.00,1215415.00,3657.77,53.00,Shopee < CPT
SG,Electronics,Cross Border,7052695239,9337495141,6865157891,1431638474,145.59,198.00,170.00,15990.60,110.00,Shopee > CPT
ID,Fashion,Cross Border,5480278962,9863453251,2350317290,2607205585,116.75,1807320.00,2100094.00,14476.77,124.00,Shopee < CPT
ID,Fashion,Long Tail (LT),6714833099,7506017614,3762980827,6444726377,28.28,437760.00,373105.00,197.95,7.00,Shopee > CPT
TH,FMCG,Long Tail (LT),3490900752,9768262513,4073103408,3783840382,1.02,37.00,33.00,106.48,105.00,Shopee > CPT
MY,Fashion,Mall,3410107532,9660920834,3534083596,3011084694,2.93,13.00,14.00,546.43,197.00,Shopee < CPT
PH,Fashion,Mall,4232429934,9572844692,2383093859,6487560544,112.33,6355.00,6739.00,11455.71,102.00,Shopee < CPT
ID,Lifestyle,Cross Border,9413171621,2826789373,3144105850,2333568720,250.25,3874018.00,3451811.00,40790.99,163.00,Shopee > CPT
ID,Electronics,Mall,6221496108,3329587720,4453781425,3711628285,69.95,1082789.00,1000596.00,8393.44,120.00,Shopee > CPT
MY,Electronics,Long Tail (LT),6906931651,9231973056,7231626131,1326706567,19.75,92.00,75.00,1354.46,69.00,Shopee > CPT
MY,Fashion,Long Tail (LT),6024644625,7686599401,5448542628,887707932,51.14,239.00,228.00,6323.36,124.00,Shopee > CPT
PH,Fashion,Long Tail (LT),6499700673,9303356086,9207230259,4153227954,27.64,1563.00,1340.00,2347.93,85.00,Shopee > CPT
MY,Electronics,Cross Border,2706743973,8705737998,1582137087,1805996082,3.15,14.00,13.00,131.43,44.00,Shopee > CPT
MY,Electronics,Long Tail (LT),6429777614,6696183281,4661181307,2161261147,244.75,1147.00,1258.00,19089.13,78.00,Shopee < CPT
VN,FMCG,Long Tail (LT),8950514563,9301660316,5290557445,4511158230,39.17,952861.00,1062534.00,7833.61,200.00,Shopee < CPT
SG,Electronics,Mall,2494120546,3027436143,709615234,9038451184,62.91,85.00,71.00,1622.55,26.00,Shopee > CPT
ID,Fashion,Non-Mall,1575821881,8822478544,1260019765,7471023687,199.34,3085937.00,2890527.00,21529.10,108.00,Shopee > CPT
TH,Lifestyle,Long Tail (LT),5542174937,9680834836,7145095841,7549294595,106.72,3893.00,4311.00,16324.64,153.00,Shopee < CPT
ID,Fashion,Cross Border,7886610260,5706866143,762068753,7215442906,170.55,2640169.00,2842456.00,22853.44,134.00,Shopee < CPT
TH,FMCG,Mall,1814221024,3036420787,562729658,3946007125,14.93,544.00,628.00,2922.29,196.00,Shopee < CPT
VN,Lifestyle,Long Tail (LT),2345741870,8833430921,543526661,3120444604,3.44,83698.00,74869.00,571.12,166.00,Shopee > CPT
ID,FMCG,Cross Border,4337141124,4281023460,9337944704,9293140020,141.24,2186450.00,2272558.00,6638.23,47.00,Shopee < CPT
ID,Fashion,Long Tail (LT),5963027552,4112203221,1085582550,9522912349,2.54,39250.00,34300.00,507.09,200.00,Shopee > CPT
ID,FMCG,Cross Border,7161867265,4142200914,4547801132,6305182536,321.43,4975837.00,4340401.00,21856.98,68.00,Shopee > CPT
ID,Fashion,Non-Mall,8450074792,4322744427,9065120679,7129742724,19.48,301553.00,320202.00,3331.00,171.00,Shopee < CPT
TH,Fashion,Long Tail (LT),359774651,9553168756,2046913192,678961140,105.22,3838.00,3682.00,11255.29,107.00,Shopee > CPT
ID,Lifestyle,Non-Mall,7649204018,2227498301,6544143743,5250477085,413.07,6394528.00,5421242.00,47503.03,115.00,Shopee > CPT
PH,Electronics,Cross Border,2595007804,3526752673,2105543677,6654489173,37.87,2142.00,2130.00,3217.69,85.00,Shopee > CPT
MY,Electronics,Cross Border,8515782444,7912660196,8031808207,32469449,143.20,671.00,785.00,143.17,1.00,Shopee < CPT
MY,Lifestyle,Cross Border,742512050,1050699380,1746255411,4035967276,4.19,19.00,18.00,48.65,12.00,Shopee > CPT
MY,Fashion,Long Tail (LT),3588361897,243353429,8891355172,6192926385,143.50,672.00,734.00,5161.79,36.00,Shopee < CPT
PH,FMCG,Long Tail (LT),6694945626,4304246097,8413012185,4057118767,174.26,9860.00,11814.00,10629.51,61.00,Shopee < CPT
VN,Fashion,Cross Border,1514687001,1657868465,9415545110,6083887418,8.48,206410.00,194025.00,229.09,27.00,Shopee > CPT
ID,Electronics,Non-Mall,244516039,6157351071,2390386548,2221380451,27.10,419556.00,426515.00,4634.48,171.00,Shopee < CPT
VN,FMCG,Mall,9940895687,3440940425,7614792597,8937028445,52.51,1277327.00,1437461.00,892.59,17.00,Shopee < CPT
ID,FMCG,Cross Border,2068190301,5001398281,5759361707,58393159,0.86,13265.00,15852.00,109.68,128.00,Shopee < CPT
ID,Fashion,Non-Mall,3574304582,1563629181,6729006271,9238876556,46.59,721279.00,720867.00,6243.43,134.00,Shopee > CPT
ID,FMCG,Cross Border,1497988819,9256706114,2210237184,4115690457,174.96,2708510.00,3207727.00,29393.73,168.00,Shopee < CPT
TH,Lifestyle,Cross Border,9186470253,8393611119,6595356550,9088706532,14.19,517.00,458.00,2748.91,194.00,Shopee > CPT
TH,Lifestyle,Non-Mall,2314788117,1222246995,93622176,8481654512,299.69,10934.00,12119.00,47947.60,160.00,Shopee < CPT
TH,Electronics,Mall,2953475361,3582213310,9219293153,8577367475,212.62,7757.00,7196.00,25299.30,119.00,Shopee > CPT
TH,FMCG,Cross Border,4438036247,6622318657,9320079486,7777181583,32.08,1170.00,1264.00,5675.80,177.00,Shopee < CPT
SG,Lifestyle,Long Tail (LT),5086553503,4522100680,675805784,7463152385,149.91,204.00,203.00,19021.33,127.00,Shopee > CPT
ID,Electronics,Cross Border,6550106839,4640472164,5541422759,6454750024,58.61,907259.00,812430.00,3575.00,61.00,Shopee > CPT
ID,Electronics,Long Tail (LT),4971425762,7522294575,3314115400,3259393795,85.49,1323394.00,1247181.00,8719.76,102.00,Shopee > CPT
VN,Electronics,Cross Border,1629034376,9320962028,5167114728,31673105,335.31,8157178.00,8611779.00,23471.48,70.00,Shopee < CPT
VN,FMCG,Non-Mall,1823554128,626432801,3184920507,6117820276,103.37,2514827.00,2348399.00,16643.19,161.00,Shopee > CPT
ID,Electronics,Cross Border,4584624184,4901842924,5673931602,6717463368,257.88,3992187.00,4436132.00,24241.18,94.00,Shopee < CPT
MY,Lifestyle,Non-Mall,524601669,6448500535,8719433275,1203184026,11.20,52.00,46.00,233.00,21.00,Shopee > CPT
ID,FMCG,Cross Border,4999274807,7392246472,4123685806,7962865353,37.63,582554.00,505228.00,1128.94,30.00,Shopee > CPT
SG,Lifestyle,Cross Border,6209695826,2941462883,3559444734,9500827436,289.50,394.00,382.00,10413.71,36.00,Shopee > CPT
SG,FMCG,Mall,2946359291,2021328373,5361101178,2480947859,175.12,238.00,248.00,5941.04,34.00,Shopee < CPT
ID,Electronics,Mall,233813651,4353412009,1694501353,8853542403,182.56,2826062.00,2521092.00,3833.68,21.00,Shopee > CPT
ID,FMCG,Non-Mall,7357001760,101053836,852059460,6020639106,166.28,2574053.00,2401022.00,25274.12,152.00,Shopee > CPT
PH,Fashion,Cross Border,2298204838,7249323005,8864164425,7442357276,33.78,1911.00,1838.00,405.27,12.00,Shopee > CPT
ID,Electronics,Long Tail (LT),3073146385,423853986,1152640597,3893426867,224.28,3471920.00,3314300.00,43061.18,192.00,Shopee > CPT
ID,Electronics,Cross Border,1234937126,4151875072,4719704564,1644093163,135.71,2100901.00,2036117.00,21985.46,162.00,Shopee > CPT
VN,FMCG,Long Tail (LT),8984773412,5154938970,4464300917,2279106375,170.83,4155921.00,3327327.00,22379.02,131.00,Shopee > CPT
TH,Lifestyle,Cross Border,9731348117,2630860817,4231175071,2234245593,121.17,4420.00,3545.00,21926.47,181.00,Shopee > CPT
ID,FMCG,Long Tail (LT),8207047218,904648313,1303965753,9512118885,35.85,554980.00,593359.00,2330.27,65.00,Shopee < CPT
VN,Lifestyle,Non-Mall,5159619765,1377570173,24535324,6055795626,47.78,1162474.00,1384980.00,2723.71,57.00,Shopee < CPT
SG,Fashion,Cross Border,5595411878,4436854204,9954839164,8753163431,24.10,32.00,37.00,2866.27,122.00,Shopee < CPT
MY,Electronics,Non-Mall,724305748,8549493253,5022603020,1623005650,30.39,142.00,141.00,2242.07,74.00,Shopee > CPT
ID,Lifestyle,Long Tail (LT),4790762320,3474569945,8800698932,7089558000,209.69,3246164.00,3299696.00,629.08,3.00,Shopee < CPT
PH,FMCG,Mall,3948141730,6354361969,4257508175,4535461281,11.70,662.00,564.00,514.77,44.00,Shopee > CPT
ID,Electronics,Mall,8981636905,5024251273,2900902109,3621757256,113.79,1761456.00,1673715.00,21846.81,192.00,Shopee > CPT
TH,Lifestyle,Non-Mall,5710819668,134723820,7866740167,3184125439,49.69,1813.00,1782.00,3975.17,80.00,Shopee > CPT
SG,Electronics,Long Tail (LT),7495988138,2307761574,2034126883,5453178556,225.73,307.00,322.00,9692.01,43.00,Shopee < CPT
ID,Fashion,Long Tail (LT),4794785501,9070026271,2956768576,3961834956,176.57,2733465.00,2699376.00,22778.14,129.00,Shopee > CPT
ID,Lifestyle,Cross Border,5802799578,2048823919,3006079898,7708016576,29.23,452545.00,389326.00,1900.16,65.00,Shopee > CPT
ID,FMCG,Mall,4366010898,8768899413,8625760666,3250553271,4.99,77215.00,81009.00,264.36,53.00,Shopee < CPT
ID,Lifestyle,Long Tail (LT),4406239742,3823430644,8141349562,3290234505,61.47,951613.00,772931.00,2458.87,40.00,Shopee > CPT
TH,Electronics,Non-Mall,6746773268,6497535280,6419597032,6833127094,3.29,120.00,134.00,420.98,128.00,Shopee < CPT
SG,Fashion,Mall,3125967873,4296851102,5704846244,3630864940,145.59,198.00,206.00,17008.19,117.00,Shopee < CPT
TH,Fashion,Long Tail (LT),6973711636,6379611140,2823889016,5335856797,17.49,638.00,707.00,1888.48,108.00,Shopee < CPT
PH,Fashion,Long Tail (LT),331741760,310509963,3447679075,1245832278,190.14,10759.00,11945.00,16162.08,85.00,Shopee < CPT
ID,Lifestyle,Non-Mall,9261029700,1689157421,3070968623,1898718420,183.03,2833382.00,2985922.00,10615.69,58.00,Shopee < CPT
TH,FMCG,Long Tail (LT),1574939697,4358311059,8750956138,3669679837,129.55,4726.00,5085.00,23703.51,183.00,Shopee < CPT
TH,FMCG,Mall,920110963,2201473760,8098091796,8822629928,312.44,11399.00,11931.00,21244.35,68.00,Shopee < CPT
PH,Lifestyle,Non-Mall,1751562269,4443402553,3935177779,900054894,118.32,6694.00,5479.00,11830.20,100.00,Shopee > CPT
TH,Electronics,Cross Border,7368735669,7611203724,2495781522,7569078248,6.26,228.00,219.00,443.67,71.00,Shopee > CPT
TH,Electronics,Mall,8239587152,2603632891,2480204274,1573011769,40.80,1488.00,1343.00,3344.14,82.00,Shopee > CPT
TH,Fashion,Cross Border,8472468384,194843073,8829069169,8579291293,268.93,9812.00,10695.00,16942.05,63.00,Shopee < CPT
PH,Lifestyle,Non-Mall,6458249082,4538968870,6210057235,7910858749,34.46,1950.00,2176.00,2584.65,75.00,Shopee < CPT
ID,Electronics,Mall,9005837066,6392337115,7926318466,7111772280,290.13,4491393.00,3983716.00,13636.22,47.00,Shopee > CPT
ID,Electronics,Cross Border,1859266434,8300159711,8268119973,4294341787,22.46,347659.00,280866.00,2515.28,112.00,Shopee > CPT
ID,Lifestyle,Non-Mall,4941098144,3795360512,268525059,123499870,80.36,1244079.00,1333387.00,6027.32,75.00,Shopee < CPT
ID,Fashion,Non-Mall,4622802279,6469371274,6052975816,6892629528,107.77,1668296.00,1350851.00,431.07,4.00,Shopee > CPT
ID,Lifestyle,Long Tail (LT),7538381594,6425931520,7165956576,9377760623,225.04,3483770.00,3887678.00,41407.81,184.00,Shopee < CPT
ID,Lifestyle,Non-Mall,2217853302,1776099158,9595738523,1952294285,36.76,569052.00,493933.00,7204.82,196.00,Shopee > CPT
ID,FMCG,Long Tail (LT),824785835,2217044218,3199398614,2967991945,39.90,617596.00,651998.00,1356.43,34.00,Shopee < CPT
ID,Fashion,Mall,5702894577,5772336289,7310116042,2445984900,44.72,692298.00,599665.00,4203.74,94.00,Shopee > CPT
